"COU","Country","VAR","Variable","MEA","Measure","ISIC4","ISIC4","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q1","Q1-2019","IDX","Index","0","Units",,,53.9930229187012,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q2","Q2-2019","IDX","Index","0","Units",,,54.8827056884766,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q3","Q3-2019","IDX","Index","0","Units",,,56.5206871032715,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q4","Q4-2019","IDX","Index","0","Units",,,55.853343963623,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q1","Q1-2020","IDX","Index","0","Units",,,54.6504898071289,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q2","Q2-2020","IDX","Index","0","Units",,,50.9263458251953,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q3","Q3-2020","IDX","Index","0","Units",,,41.7539215087891,,
"NLD","Netherlands","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q4","Q4-2020","IDX","Index","0","Units",,,35.3284187316895,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q1","Q1-2011","IDX","Index","0","Units",,,150.616165161133,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q2","Q2-2011","IDX","Index","0","Units",,,156.210861206055,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q3","Q3-2011","IDX","Index","0","Units",,,155.20085144043,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q4","Q4-2011","IDX","Index","0","Units",,,149.373260498047,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q1","Q1-2012","IDX","Index","0","Units",,,136.836334228516,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q2","Q2-2012","IDX","Index","0","Units",,,131.138702392578,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q3","Q3-2012","IDX","Index","0","Units",,,136.424575805664,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q4","Q4-2012","IDX","Index","0","Units",,,144.909423828125,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q1","Q1-2013","IDX","Index","0","Units",,,158.477386474609,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q2","Q2-2013","IDX","Index","0","Units",,,161.886413574219,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q3","Q3-2013","IDX","Index","0","Units",,,154.94384765625,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q4","Q4-2013","IDX","Index","0","Units",,,157.420562744141,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q1","Q1-2014","IDX","Index","0","Units",,,166.223114013672,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q2","Q2-2014","IDX","Index","0","Units",,,171.82014465332,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q3","Q3-2014","IDX","Index","0","Units",,,169.935119628906,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q4","Q4-2014","IDX","Index","0","Units",,,167.15380859375,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q1","Q1-2015","IDX","Index","0","Units",,,165.410217285156,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q2","Q2-2015","IDX","Index","0","Units",,,156.36799621582,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q3","Q3-2015","IDX","Index","0","Units",,,149.10969543457,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q4","Q4-2015","IDX","Index","0","Units",,,152.888916015625,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q1","Q1-2016","IDX","Index","0","Units",,,161.527069091797,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q2","Q2-2016","IDX","Index","0","Units",,,166.926162719727,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q3","Q3-2016","IDX","Index","0","Units",,,161.11181640625,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q4","Q4-2016","IDX","Index","0","Units",,,152.015167236328,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q1","Q1-2017","IDX","Index","0","Units",,,152.177032470703,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q2","Q2-2017","IDX","Index","0","Units",,,156.831390380859,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q3","Q3-2017","IDX","Index","0","Units",,,163.451705932617,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q4","Q4-2017","IDX","Index","0","Units",,,171.493240356445,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q1","Q1-2018","IDX","Index","0","Units",,,174.070114135742,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q2","Q2-2018","IDX","Index","0","Units",,,175.563583374023,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q3","Q3-2018","IDX","Index","0","Units",,,178.368530273438,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q4","Q4-2018","IDX","Index","0","Units",,,174.921371459961,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q1","Q1-2019","IDX","Index","0","Units",,,172.737091064453,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q2","Q2-2019","IDX","Index","0","Units",,,178.234786987305,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q3","Q3-2019","IDX","Index","0","Units",,,180.386993408203,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q4","Q4-2019","IDX","Index","0","Units",,,171.814636230469,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q1","Q1-2020","IDX","Index","0","Units",,,153.442565917969,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q2","Q2-2020","IDX","Index","0","Units",,,136.000183105469,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q3","Q3-2020","IDX","Index","0","Units",,,135.554641723633,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q4","Q4-2020","IDX","Index","0","Units",,,148.203918457031,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q1","Q1-2011","IDX","Index","0","Units",,,132.909133911133,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q2","Q2-2011","IDX","Index","0","Units",,,136.435729980469,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q3","Q3-2011","IDX","Index","0","Units",,,138.882385253906,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q4","Q4-2011","IDX","Index","0","Units",,,139.450714111328,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q1","Q1-2012","IDX","Index","0","Units",,,139.86946105957,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q2","Q2-2012","IDX","Index","0","Units",,,142.468719482422,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q3","Q3-2012","IDX","Index","0","Units",,,146.148178100586,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q4","Q4-2012","IDX","Index","0","Units",,,149.44953918457,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q1","Q1-2013","IDX","Index","0","Units",,,152.472244262695,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q2","Q2-2013","IDX","Index","0","Units",,,156.108306884766,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q3","Q3-2013","IDX","Index","0","Units",,,158.99934387207,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q4","Q4-2013","IDX","Index","0","Units",,,157.40007019043,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q1","Q1-2014","IDX","Index","0","Units",,,152.53059387207,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q2","Q2-2014","IDX","Index","0","Units",,,148.337478637695,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q3","Q3-2014","IDX","Index","0","Units",,,145.616439819336,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q4","Q4-2014","IDX","Index","0","Units",,,143.346221923828,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q1","Q1-2015","IDX","Index","0","Units",,,140.702499389648,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q2","Q2-2015","IDX","Index","0","Units",,,135.716339111328,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q3","Q3-2015","IDX","Index","0","Units",,,128.8828125,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q4","Q4-2015","IDX","Index","0","Units",,,124.44889831543,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q1","Q1-2016","IDX","Index","0","Units",,,124.318069458008,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q2","Q2-2016","IDX","Index","0","Units",,,126.499404907227,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q3","Q3-2016","IDX","Index","0","Units",,,127.648941040039,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q4","Q4-2016","IDX","Index","0","Units",,,128.266845703125,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q1","Q1-2017","IDX","Index","0","Units",,,130.933074951172,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q2","Q2-2017","IDX","Index","0","Units",,,133.318054199219,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q3","Q3-2017","IDX","Index","0","Units",,,134.036575317383,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q4","Q4-2017","IDX","Index","0","Units",,,135.043243408203,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q1","Q1-2018","IDX","Index","0","Units",,,134.217239379883,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q2","Q2-2018","IDX","Index","0","Units",,,132.899536132812,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q3","Q3-2018","IDX","Index","0","Units",,,135.466857910156,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q4","Q4-2018","IDX","Index","0","Units",,,139.337097167969,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q1","Q1-2019","IDX","Index","0","Units",,,142.053466796875,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q2","Q2-2019","IDX","Index","0","Units",,,143.466598510742,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q3","Q3-2019","IDX","Index","0","Units",,,139.801193237305,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q4","Q4-2019","IDX","Index","0","Units",,,129.597793579102,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q1","Q1-2020","IDX","Index","0","Units",,,112.856880187988,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q2","Q2-2020","IDX","Index","0","Units",,,97.7399291992188,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q3","Q3-2020","IDX","Index","0","Units",,,91.5543212890625,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q4","Q4-2020","IDX","Index","0","Units",,,87.9534683227539,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2021-Q1","Q1-2021","IDX","Index","0","Units",,,84.2478485107422,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q1","Q1-2011","IDX","Index","0","Units",,,133.921920776367,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q2","Q2-2011","IDX","Index","0","Units",,,130.477172851562,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q3","Q3-2011","IDX","Index","0","Units",,,128.010162353516,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q4","Q4-2011","IDX","Index","0","Units",,,128.79736328125,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q1","Q1-2012","IDX","Index","0","Units",,,130.203125,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q2","Q2-2012","IDX","Index","0","Units",,,131.145706176758,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q3","Q3-2012","IDX","Index","0","Units",,,131.796951293945,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q4","Q4-2012","IDX","Index","0","Units",,,131.828903198242,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q1","Q1-2013","IDX","Index","0","Units",,,134.403778076172,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q2","Q2-2013","IDX","Index","0","Units",,,140.355407714844,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q3","Q3-2013","IDX","Index","0","Units",,,142.253387451172,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q4","Q4-2013","IDX","Index","0","Units",,,139.20475769043,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q1","Q1-2014","IDX","Index","0","Units",,,135.03515625,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q2","Q2-2014","IDX","Index","0","Units",,,130.698257446289,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q3","Q3-2014","IDX","Index","0","Units",,,128.937805175781,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q4","Q4-2014","IDX","Index","0","Units",,,124.693756103516,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q1","Q1-2015","IDX","Index","0","Units",,,118.718078613281,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q2","Q2-2015","IDX","Index","0","Units",,,116.061630249023,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q3","Q3-2015","IDX","Index","0","Units",,,113.645950317383,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q4","Q4-2015","IDX","Index","0","Units",,,111.696395874023,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q1","Q1-2016","IDX","Index","0","Units",,,110.46964263916,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q2","Q2-2016","IDX","Index","0","Units",,,108.841506958008,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.740119934082,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q4","Q4-2016","IDX","Index","0","Units",,,101.923789978027,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q1","Q1-2017","IDX","Index","0","Units",,,100.720909118652,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q2","Q2-2017","IDX","Index","0","Units",,,100.762405395508,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q3","Q3-2017","IDX","Index","0","Units",,,100.213134765625,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2017-Q4","Q4-2017","IDX","Index","0","Units",,,102.547584533691,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q1","Q1-2018","IDX","Index","0","Units",,,107.495796203613,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q2","Q2-2018","IDX","Index","0","Units",,,110.554206848145,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q3","Q3-2018","IDX","Index","0","Units",,,110.807022094727,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2018-Q4","Q4-2018","IDX","Index","0","Units",,,108.912330627441,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q1","Q1-2019","IDX","Index","0","Units",,,108.970657348633,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q2","Q2-2019","IDX","Index","0","Units",,,113.828033447266,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q3","Q3-2019","IDX","Index","0","Units",,,119.399291992188,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2019-Q4","Q4-2019","IDX","Index","0","Units",,,120.57120513916,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q1","Q1-2020","IDX","Index","0","Units",,,112.910011291504,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q2","Q2-2020","IDX","Index","0","Units",,,97.043083190918,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q3","Q3-2020","IDX","Index","0","Units",,,82.8000030517578,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2020-Q4","Q4-2020","IDX","Index","0","Units",,,75.9421234130859,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q1","Q1-2011","IDX","Index","0","Units",,,100.995193481445,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q2","Q2-2011","IDX","Index","0","Units",,,100.437484741211,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q3","Q3-2011","IDX","Index","0","Units",,,99.7232894897461,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2011-Q4","Q4-2011","IDX","Index","0","Units",,,98.7292633056641,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q1","Q1-2012","IDX","Index","0","Units",,,97.5113067626953,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q2","Q2-2012","IDX","Index","0","Units",,,95.7130889892578,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q3","Q3-2012","IDX","Index","0","Units",,,93.6038436889648,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2012-Q4","Q4-2012","IDX","Index","0","Units",,,91.6434173583984,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q1","Q1-2013","IDX","Index","0","Units",,,89.9796600341797,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q2","Q2-2013","IDX","Index","0","Units",,,88.6537704467773,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q3","Q3-2013","IDX","Index","0","Units",,,86.9771499633789,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2013-Q4","Q4-2013","IDX","Index","0","Units",,,84.5860595703125,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q1","Q1-2014","IDX","Index","0","Units",,,82.3025894165039,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q2","Q2-2014","IDX","Index","0","Units",,,80.9019241333008,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q3","Q3-2014","IDX","Index","0","Units",,,80.1717147827148,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2014-Q4","Q4-2014","IDX","Index","0","Units",,,79.0060729980469,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q1","Q1-2015","IDX","Index","0","Units",,,77.3832626342773,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q2","Q2-2015","IDX","Index","0","Units",,,76.4050827026367,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q3","Q3-2015","IDX","Index","0","Units",,,76.0055160522461,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2015-Q4","Q4-2015","IDX","Index","0","Units",,,75.1241836547852,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q1","Q1-2016","IDX","Index","0","Units",,,73.6445388793945,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q2","Q2-2016","IDX","Index","0","Units",,,72.28662109375,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q3","Q3-2016","IDX","Index","0","Units",,,70.8094940185547,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99","Grand Total","2016-Q4","Q4-2016","IDX","Index","0","Units",,,68.882942199707,,
